ID,이름,키 (m),몸무게 (kg),타입,IMAGE_URL,GIF_URL
849,스트린더,1.6,40.0,"전기, 독",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,
850,태우지네,0.7,1.0,"불꽃, 벌레",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,
851,다태우지네,3.0,120.0,"불꽃, 벌레",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,
852,때때무노,0.6,4.0,격투,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,
853,케오퍼스,1.6,39.0,격투,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,
854,데인차,0.1,0.2,고스트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,
855,포트데스,0.2,0.4,고스트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,
856,몸지브림,0.4,3.4,에스퍼,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,
857,손지브림,0.6,4.8,에스퍼,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,
858,브리무음,2.1,5.1,"에스퍼, 페어리",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,
859,메롱꿍,0.4,5.5,"악, 페어리",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,
860,쏘겨모,0.8,12.5,"악, 페어리",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,
861,오롱털,1.5,61.0,"악, 페어리",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,
862,가로막구리,1.6,46.0,"악, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,
863,나이킹,0.8,28.0,강철,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,
864,산호르곤,1.0,0.4,고스트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,
865,창파나이트,0.8,117.0,격투,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,
866,마임꽁꽁,1.5,58.2,"얼음, 에스퍼",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,
867,데스판,1.6,66.6,"땅, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,
868,마빌크,0.2,0.3,페어리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,
869,마휘핑,0.3,0.5,페어리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,
870,대여르,3.0,62.0,격투,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,
871,찌르성게,0.3,1.0,전기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,
872,누니머기,0.3,3.8,"얼음, 벌레",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,
873,모스노우,1.3,42.0,"얼음, 벌레",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,
874,돌헨진,2.5,520.0,바위,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,
875,빙큐보,1.4,89.0,얼음,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,
876,에써르,0.9,28.0,"에스퍼, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,
877,모르페코,0.3,3.0,"전기, 악",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,
878,끼리동,1.2,100.0,강철,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,
879,대왕끼리동,3.0,650.0,강철,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,
880,파치래곤,1.8,190.0,"전기, 드래곤",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,
881,파치르돈,2.3,150.0,"전기, 얼음",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,
882,어래곤,2.3,215.0,"물, 드래곤",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,
883,어치르돈,2.0,175.0,"물, 얼음",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,
884,두랄루돈,1.8,40.0,"강철, 드래곤",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,
885,드라꼰,0.5,2.0,"드래곤, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,
886,드래런치,1.4,11.0,"드래곤, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,
887,드래펄트,3.0,50.0,"드래곤, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,
888,자시안,2.8,110.0,페어리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,
889,자마젠타,2.9,210.0,격투,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,
890,무한다이노,20.0,950.0,"독, 드래곤",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,
891,치고마,0.6,12.0,격투,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,
892,우라오스,1.9,105.0,"격투, 악",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,
893,자루도,1.8,70.0,"악, 풀",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,
894,레지에레키,1.2,145.0,전기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,
895,레지드래고,2.1,200.0,드래곤,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,
896,블리자포스,2.2,800.0,얼음,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,
897,레이스포스,2.0,44.5,고스트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,
898,버드렉스,1.1,7.7,"에스퍼, 풀",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,
899,신비록,1.8,95.1,"노말, 에스퍼",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,
900,사마자르,1.8,89.0,"벌레, 바위",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,
901,다투곰,2.4,290.0,"땅, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,
902,대쓰여너,3.0,110.0,"물, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,
903,포푸니크,1.3,43.0,"격투, 독",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,
904,장침바루,2.5,60.5,"악, 독",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,
905,러브로스,1.6,48.0,"페어리, 비행",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,
906,나오하,0.4,4.1,풀,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,
907,나로테,0.9,12.2,풀,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,
908,마스카나,1.5,31.2,"풀, 악",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,
909,뜨아거,0.4,9.8,불꽃,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,
910,악뜨거,1.0,30.7,불꽃,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,
911,라우드본,1.6,326.5,"불꽃, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,
912,꾸왁스,0.5,6.1,물,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,
913,아꾸왁,1.2,21.5,물,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,
914,웨이니발,1.8,61.9,"물, 격투",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,
915,맛보돈,0.5,10.2,노말,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,
916,퍼퓨돈,1.0,120.0,노말,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,
917,타랜툴라,0.3,4.0,벌레,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,
918,트래피더,1.0,16.5,벌레,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,
919,콩알뚜기,0.2,1.0,벌레,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,
920,엑스레그,1.0,17.5,"벌레, 악",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,
921,빠모,0.3,2.5,전기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,
922,빠모트,0.4,6.5,"전기, 격투",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,
923,빠르모트,0.9,41.0,"전기, 격투",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,
924,두리쥐,0.3,1.8,노말,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,
925,파밀리쥐,0.3,2.3,노말,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,
926,쫀도기,0.3,10.9,페어리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,
927,바우첼,0.5,14.9,페어리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,
928,미니브,0.3,6.5,"풀, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,
929,올리뇨,0.6,11.9,"풀, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,
930,올리르바,1.4,48.2,"풀, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,
931,시비꼬,0.6,2.4,"노말, 비행",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,
932,베베솔트,0.4,16.0,바위,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,
933,스태솔트,0.6,105.0,바위,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,
934,콜로솔트,2.3,240.0,바위,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,
935,카르본,0.6,10.5,불꽃,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,
936,카디나르마,1.5,85.0,"불꽃, 에스퍼",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,
937,파라블레이즈,1.6,62.0,"불꽃, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,
938,빈나두,0.3,0.4,전기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,
939,찌리배리,1.2,113.0,전기,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,
940,찌리비,0.4,3.6,"전기, 비행",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,
941,찌리비크,1.4,38.6,"전기, 비행",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,
942,오라티프,0.5,16.0,악,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,
943,마피티프,1.1,61.0,악,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,
944,땃쭈르,0.2,0.7,"독, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,
945,태깅구르,0.7,27.2,"독, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,
946,그푸리,0.6,0.6,"풀, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,
947,공푸리,1.2,6.0,"풀, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,
948,들눈해,0.9,33.0,"땅, 풀",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,
949,육파리,1.9,58.0,"땅, 풀",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,
950,절벼게,1.3,79.0,바위,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,
951,캡싸이,0.3,3.0,풀,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,
952,스코빌런,0.9,15.0,"풀, 불꽃",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,
953,구르데,0.2,1.0,벌레,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,
954,베라카스,0.3,3.5,"벌레, 에스퍼",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,
955,하느라기,0.2,1.5,에스퍼,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,
956,클레스퍼트라,1.9,90.0,에스퍼,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,
957,어리짱,0.4,8.9,"페어리, 강철",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,
958,벼리짱,0.7,59.1,"페어리, 강철",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,
959,두드리짱,0.7,112.8,"페어리, 강철",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,
960,바다그다,1.2,1.8,물,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,
961,바닥트리오,1.2,5.4,물,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,
962,떨구새,1.5,42.9,"비행, 악",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,
963,맨돌핀,1.3,60.2,물,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,
964,돌핀맨,1.3,60.2,물,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png,
965,부르롱,1.0,35.0,"강철, 독",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,
966,부르르룸,1.8,120.0,"강철, 독",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,
967,모토마,1.6,63.0,"드래곤, 노말",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,
968,꿈트렁,2.5,310.0,강철,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,
969,초롱순,0.7,8.0,"바위, 독",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,
970,킬라플로르,1.5,45.0,"바위, 독",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,
971,망망이,0.6,35.0,고스트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,
972,묘두기,2.0,15.0,고스트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,
973,꼬이밍고,1.6,37.0,"비행, 격투",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,
974,터벅고래,1.2,45.0,얼음,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,
975,우락고래,4.5,700.0,얼음,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,
976,가비루사,2.5,90.0,"물, 에스퍼",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,
977,어써러셔,12.0,220.0,물,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,
978,싸리용,0.3,8.0,"드래곤, 물",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,
979,저승갓숭,1.2,56.0,"격투, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,
980,토오,1.8,223.0,"독, 땅",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,
981,키키링,3.2,160.0,"노말, 에스퍼",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,
982,노고고치,3.6,39.2,노말,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png,
983,대도각참,2.0,120.0,"악, 강철",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,
984,위대한엄니,2.2,320.0,"땅, 격투",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,
985,우렁찬꼬리,1.2,8.0,"페어리, 에스퍼",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,
986,사나운버섯,1.2,21.0,"풀, 악",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,
987,날개치는머리,1.4,4.0,"고스트, 페어리",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,
988,땅을기는날개,3.2,92.0,"벌레, 격투",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png,
989,모래털가죽,2.3,60.0,"전기, 땅",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png,
990,무쇠바퀴,0.9,240.0,"땅, 강철",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png,
991,무쇠보따리,0.6,11.0,"얼음, 물",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png,
992,무쇠손,1.8,380.7,"격투, 전기",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png,
993,무쇠머리,1.3,111.0,"악, 비행",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png,
994,무쇠독나방,1.2,36.0,"불꽃, 독",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png,
995,무쇠가시,1.6,303.0,"바위, 전기",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png,
996,드니차,0.5,17.0,"드래곤, 얼음",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png,
997,드니꽁,0.8,30.0,"드래곤, 얼음",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png,
998,드닐레이브,2.1,210.0,"드래곤, 얼음",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png,
999,모으령,0.3,5.0,고스트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png,
1000,타부자고,1.2,30.0,"강철, 고스트",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png,
1001,총지엔,1.5,74.2,"악, 풀",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png,
1002,파오젠,1.9,152.2,"악, 얼음",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,
